Abū Zikrī Judah b. Manasseh b. David Ṣayrafī,Abū Zikrī Yehuda b. Menashshe b. David Ṣayrafī,
Abū Zikrī Judah b. Moses Ibn Siḡmār,Abū Zikrī Yehuda b. Moshe Ibn Sighmār,
Abū Zikrī Judah b. Saʿadya,Abū Zikrī Yehuda b. Saʿadya,
Abū Zikrī Judah b. Saʿadya the physician,Abū Zikrī Yehuda b. Saʿadya the physician,
Abū Zikrī Judah ha-Kohen b. Joseph ha-Kohen,Abū Zikrī Yehuda ha-Kohen b. Yosef ha-Kohen,
Abū Zikrī Judah ha-Kohen b. Joseph ha-Kohen descendant of Joseph (Yehosef) ha-Kohen Bet Din,Abū Zikrī Yehuda ha-Kohen b. Yosef ha-Kohen descendant of Yosef (Yehosef) ha-Kohen Bet Din,
Abū Zikrī Kohen,Abū Zikrī Kohen,
Abū Zikrī Kohen (Judah b. Joseph),Abū Zikrī Kohen (Yehuda b. Yosef),
Abū Zikrī Kohen the elder,Abū Zikrī Kohen the elder,
Abū Zikrī the doctor,Abū Zikrī the doctor,
Abū Zikrī the doctor b. Elijah the judge,Abū Zikrī the doctor b. Eliyyahu the judge,
Abū Zikrī the elder,Abū Zikrī the elder,
Abū Zikrī Yaḥya,Abū Zikrī Yaḥya,
Abū Zikrī Yaḥyā (Mar Zūṭa),Abū Zikrī Yaḥyā (Mar Zūṭa),
Abū Zikrī Yaḥyā al-Levi (doctor),Abū Zikrī Yaḥyā al-Levi (doctor),
Abū Zikrī Yaḥyā b. Manasseh,Abū Zikrī Yaḥyā b. Menashshe,
Abū Zikrī Yaḥya b. Mevoraḵ,Abū Zikrī Yaḥya b. Mevorakh,
Abū Zikrī Yaḥyā ha-Levi b. Joseph ha-Levi Ibn al-Hijaziyya,Abū Zikrī Yaḥyā ha-Levi b. Yosef ha-Levi Ibn al-Hijaziyya,
"Abū Zikrī, wife of","Abū Zikrī, wife of",
Abū ʿ[...],Abū ʿ[...],
Abū ʿAbd Allah,Abū ʿAbd Allah,
Abū ʿAbdallā ibn al-Faraḵī,Abū ʿAbdallā ibn al-Farakhī,
Abū ʿAbdallāh ibn al-Maʿrūf,Abū ʿAbdallāh ibn al-Maʿrūf,
Abū ʿAbdallah Ibn ʿAṭiyya,Abū ʿAbdallah Ibn ʿAṭiyya,
Abū ʿAbdallāh Muḥammad b. ʿAbd al-Wāḥid b. ʿAlī,Abū ʿAbdallāh Muḥammad b. ʿAbd al-Wāḥid b. ʿAlī,
Abū ʿAbderraḥmān,Abū ʿAbderraḥmān,
Abū ʿAbdulla,Abū ʿAbdulla,
Abū ʿAdaya,Abū ʿAdaya,
Abū ʿAlā,Abū ʿAlā,
Abū ʿAlā b. Daniel,Abū ʿAlā b. Dani’el,
Abū ʿAlā Mešullam b. Hiba (Ibn Šuwaykiyya),Abū ʿAlā Meshullam b. Hiba (Ibn shuwaykiyya),
Abū ʿAlā Mešullam b. Hiba (known as Ibn Šuwaykiyya),Abū ʿAlā Meshullam b. Hiba (known as Ibn shuwaykiyya),
"Abū ʿAlā Mešullam b. Hiba, known as Ibn Šuwaykiyya","Abū ʿAlā Meshullam b. Hiba, known as Ibn shuwaykiyya",
Abū ʿAlā ʿUlla b. Joseph al-Dimašqī,Abū ʿAlā ʿUlla b. Yosef al-Dimashqī,
Abū ʿAlī,Abū ʿAlī,
Abū ʿAlī (communal official),Abū ʿAlī (communal official),
Abū ʿAlī (known as Ibn al-ʿAni),Abū ʿAlī (known as Ibn al-ʿAni),
Abū ʿAlī […] Abū al-ḡazz Ibn ʿAbrāz (?) al-Yahūdī,Abū ʿAlī […] Abū al-ghazz Ibn ʿAbrāz (?) al-Yahūdī,
Abū ʿAlī al-Faḵrī,Abū ʿAlī al-Fakhrī,
Abū ʿAlī al-Ḥasan b. Yaḥyā b. Bahār,Abū ʿAlī al-Ḥasan b. Yaḥyā b. Bahār,
Abū ʿAlī al-Ḥumaydi,Abū ʿAlī al-Ḥumaydi,
Abū ʿAlī al-Ḥusayn b. Ḥasan,Abū ʿAlī al-Ḥusayn b. Ḥasan,
Abū ʿAlī al-Kohen,Abū ʿAlī al-Kohen,
Abū ʿAlī al-Kohen b. Abū l-Ḥasan,Abū ʿAlī al-Kohen b. Abū l-Ḥasan,
Abū ʿAlī al-Parnas Yefet b. Maṣliaḥ,Abū ʿAlī al-Parnas Yefet b. Maṣliaḥ,
"Abū ʿAli al-Qazzaz b. Ḵalaf, the silk worker","Abū ʿAli al-Qazzaz b. khalaf, the silk worker",
Abū ʿAlī b. [...],Abū ʿAlī b. [...],
Abū ʿAlī b. Abdallah,Abū ʿAlī b. Abdallah,
Abū ʿAlī b. Abū [...],Abū ʿAlī b. Abū [...],
Abū ʿAlī b. Abū l-Maʿālī,Abū ʿAlī b. Abū l-Maʿālī,
Abū ʿAlī b. Ayyūb,Abū ʿAlī b. Ayyūb,
Abū ʿAlī b. Barūḵ,Abū ʿAlī b. Barūkh,
Abū ʿAlī b. David,Abū ʿAlī b. David,
"Abū ʿAlī b. Daʾūd the perfumer, wife of","Abū ʿAlī b. Daʾūd the perfumer, wife of",
"Abū ʿAlī b. Daʾūd,","Abū ʿAlī b. Daʾūd,",
Abū ʿAlī b. Faḍā’il the goldsmith,Abū ʿAlī b. Faḍā’il the goldsmith,
Abū ʿAlī b. Fahd,Abū ʿAlī b. Fahd,
Abū ʿAlī b. Faraḥ (Jewish watchman),Abū ʿAlī b. Faraḥ (Jewish watchman),
Abū ʿAlī b. Makḥūl,Abū ʿAlī b. Makḥūl,
Abū ʿAlī b. Maṣliaḥ,Abū ʿAlī b. Maṣliaḥ,
Abū ʿAlī b. Ṣ[...],Abū ʿAlī b. Ṣ[...],
Abū ʿAlī b. Sahlān,Abū ʿAlī b. Sahlān,
Abū ʿAli b. Samuel,Abū ʿAli b. Shemuʾel,
Abū ʿAlī b. Samuel b. Solomon (known as Ibn al-Dustarī),Abū ʿAlī b. Shemuʾel b. Shelomo (known as Ibn al-Dustarī),
Abū ʿAlī b. Saʿāda,Abū ʿAlī b. Saʿāda,
Abū ʿAlī b. Ṯābit,Abū ʿAlī b. thābit,
Abū ʿAlī b. Ṭayyib,Abū ʿAlī b. Ṭayyib,
Abū ʿAlī b. Yaḥyā b. Bahār,Abū ʿAlī b. Yaḥyā b. Bahār,
Abū ʿAlī Barakāt,Abū ʿAlī Barakāt,
Abū ʿAlī Ezekiel b. Isaac,Abū ʿAlī Yeḥezqel b. Yiṣḥaq,
Abū ʿAlī Ezekiel b. Nathaniel,Abū ʿAlī Yeḥezqel b. Nataniel,
Abū ʿAlī Ezekiel b. Nathaniel Dimyāṭī,Abū ʿAlī Yeḥezqel b. Nataniel Dimyāṭī,
Abū ʿAlī Ezekiel ha-Levi,Abū ʿAlī Yeḥezqel ha-Levi,
Abū ʿAlī Ezekiel ha-Levi b. Nathaniel (known as al-Dimyāṭī),Abū ʿAlī Yeḥezqel ha-Levi b. Nataniel (known as al-Dimyāṭī),
Abū ʿAlī ha-Levi,Abū ʿAlī ha-Levi,
Abū ʿAlī ha-Talmid,Abū ʿAlī ha-Talmid,
Abū ʿAlī Ḥasan al-Amīrī,Abū ʿAlī Ḥasan al-Amīrī,
Abū ʿAli Ḥasan al-Baḡdādī (Roš ha-Qahal),Abū ʿAli Ḥasan al-Baghdādī (Rosh ha-Qahal),
Abū ʿAli Hasan al-Mutatabbib al-Baraki,Abū ʿAli Hasan al-Mutatabbib al-Baraki,
Abū ʿAlī Ḥasan b. Ḵalaf,Abū ʿAlī Ḥasan b. khalaf,
Abū ʿAlī Ḥasan Ibn al-Ṭayīb,Abū ʿAlī Ḥasan Ibn al-Ṭayīb,
Abū ʿAlī Ḥasan Roš ha-Qahal,Abū ʿAlī Ḥasan Rosh ha-Qahal,
Abū ʿAlī Ḥasan the greengrocer,Abū ʿAlī Ḥasan the greengrocer,
Abū ʿAlī Ḥassān b. Ibrahim b. Azhar (the Jewish moneychanger,Abū ʿAlī Ḥasān b. Ibrahim b. Azhar (the Jewish moneychanger,
Abū ʿAlī Ḥassān b. Ibrahim b. Azhar (Yefet b. Abrahaim b. Yaʿir),Abū ʿAlī Ḥasān b. Ibrahim b. Azhar (Yefet b. Abrahaim b. Yaʿir),
Abū ʿAli Ḥassun b. Musallam Ibn al-Hirbiš,Abū ʿAli Ḥassun b. Musallam Ibn al-Hirbish,
Abū ʿAlī Ḥusayn,Abū ʿAlī Ḥusayn,
Abū ʿAlī Ḥusayn b. Muslim,Abū ʿAlī Ḥusayn b. Muslim,
Abū ʿAlī Ibn al-Sukkarī,Abū ʿAlī Ibn al-Sukkarī,
Abū ʿAlī Ibn al-Sukrī,Abū ʿAlī Ibn al-Sukrī,
Abū ʿAlī Ibn al-ʿĀbid,Abū ʿAlī Ibn al-ʿĀbid,
Abū ʿAlī ibn al-ʿAmšāṭī,Abū ʿAlī ibn al-ʿAmshāṭī,
Abū ʿAlī Samuel ha-Kohen b. Aaron,Abū ʿAlī Shemuʾel ha-Kohen b. Aharon,
Abū ʿAlī the doctor,Abū ʿAlī the doctor,
Abū ʿAlī the elder,Abū ʿAlī the elder,
Abū ʿAlī Yefet,Abū ʿAlī Yefet,
Abū ʿAlī Yefet b. David,Abū ʿAlī Yefet b. David,
Abū ʿAlī Yefet b. Ḥalfon,Abū ʿAlī Yefet b. Ḥalfon,
Abū ʿAli Yefet ha-Kohen,Abū ʿAli Yefet ha-Kohen,
Abū ʿAllūš,Abū ʿAllūsh,
Abū ʿAmar,Abū ʿAmar,
Abū ʿAmar al-Levi Ibn al-Baḡdādī,Abū ʿAmar al-Levi Ibn al-Baghdādī,
Abū ʿAmr,Abū ʿAmr,
Abū ʿAmram b. Ḵarūf,Abū ʿAmram b. kharūf,
Abū ʿEli b. Yefet,Abū ʿEli b. Yefet,
Abū ʿEli Yefet b. Šemarya,Abū ʿEli Yefet b. shemarya,
Abū ʿImrān,Abū ʿImrān,
Abū ʿImrān al-Baḥir Ibn al-Muwaffaq,Abū ʿImrān al-Baḥir Ibn al-Muwaffaq,
Abū ʿImrān al-Kohen,Abū ʿImrān al-Kohen,
Abū ʿImrān al-Kohen b. Abraham,Abū ʿImrān al-Kohen b. Avraham,
Abū ʿImrān al-Kohen b. Abū l-Faraj al-Kohen,Abū ʿImrān al-Kohen b. Abū l-Faraj al-Kohen,
Abū ʿImrān al-Sijilmāsī,Abū ʿImrān al-Sijilmāsī,
Abū ʿImrān b. Abū Maymūn Yaʿqūb,Abū ʿImrān b. Abū Maymūn Yaʿqūb,
Abū ʿImrān b. Ḡulayb,Abū ʿImrān b. ghulayb,
Abū ʿImrān ha-Kohen,Abū ʿImrān ha-Kohen,
Abū ʿImrān ha-Parnas,Abū ʿImrān ha-Parnas,
Abū ʿImrān Ibn al-[...],Abū ʿImrān Ibn al-[...],
Abū ʿImrān Ibn al-Ṭawīla,Abū ʿImrān Ibn al-Ṭawīla,
Abū ʿImrān Moses (Ibn Majān),Abū ʿImrān Moshe (Ibn Majān),
Abū ʿImrān Moses b. Ismāʾīl,Abū ʿImrān Moshe b. Ismāʾīl,
Abū ʿImrān Moses b. Moses (known as Ibn Majjān),Abū ʿImrān Moshe b. Moshe (known as Ibn Majjān),
Abū ʿImrān Moses b. Sahl b. Joseph,Abū ʿImrān Moshe b. Sahl b. Yosef,
Abū ʿImrān Moses ha-Kohen ‘Glory of the Community’,Abū ʿImrān Moshe ha-Kohen ‘Glory of the Community’,
Abū ʿImrān Mūsā,Abū ʿImrān Mūsā,
Abū ʿImrān Mūsā b. Abū l-Ḥay,Abū ʿImrān Mūsā b. Abū l-Ḥay,
Abū ʿImrān Mūsā b. Jacob Ibn al-Jāsūs,Abū ʿImrān Mūsā b. Yaʿaqov Ibn al-Jāsūs,
"Abū ʿImrān Mūsā, the ḡulām of Ibn ʿAwkal","Abū ʿImrān Mūsā, the ghulām of Ibn ʿAwkal",
Abū ʿImrān the doctor,Abū ʿImrān the doctor,
Abū ʿImrān the perfumer ha-Levi,Abū ʿImrān the perfumer ha-Levi,
Abū ʿImrān ʿAmram ha-Levi ha-Talmid b. [...],Abū ʿImrān ʿAmram ha-Levi ha-Talmid b. [...],
"Abū ʿImrān, son of the teacher","Abū ʿImrān, son of the teacher",
Abū ʿUbayda b. Ḥasan,Abū ʿUbayda b. Ḥasan,
Abū ʿUmān b. Ḵalaf b. Yaqūb b. Joseph al-Yahūdī,Abū ʿUmān b. khalaf b. Yaqūb b. Yosef al-Yahūdī,
Abū ʿUmar,Abū ʿUmar,
Abū ʿUmar David b. Yefet,Abū ʿUmar David b. Yefet,
Abū ʿUmar Daʾūd b. Ḥasan,Abū ʿUmar Daʾūd b. Ḥasan,
Abū ʿUmar Sahlān b. Abraham,Abū ʿUmar Sahlān b. Avraham,
Abū ʿUmar Sahlān b. Abraham he-Ḥaver,Abū ʿUmar Sahlān b. Avraham he-Ḥaver,
Abū ʿUmar the doctor,Abū ʿUmar the doctor,
Abu ʿUṯmān,Abu ʿUthmān,
Abū ʿUṯmān,Abū ʿUthmān,
Abū ʿUṯmān Saʿīd,Abū ʿUthmān Saʿīd,
Adam al-Ḥalabī the banker,Adam al-Ḥalabī the banker,
Aesculapius,Aesculapius,
Aḥmad,Aḥmad,
Aḥmad b. al-Ḥusayn,Aḥmad b. al-Ḥusayn,
Aḥmad b. al-Šayḵ ʿAlī Ibn al-Aḵḍar,Aḥmad b. al-shaykh ʿAlī Ibn al-Akhḍar,
Aḥmad b. Ibrahim b. Muḥammad al-Muzanī,Aḥmad b. Ibrahim b. Muḥammad al-Muzanī,
Aḥmad b. ʿAbd al-Malik b. Al-Ḥusayn b. Mahdī al-ʾAnṣārī,Aḥmad b. ʿAbd al-Malik b. Al-Ḥusayn b. Mahdī al-ʾAnṣārī,
Aḥmad b. ʿAbdallāh b. Muḥammad b. ʿAbdallāh,Aḥmad b. ʿAbdallāh b. Muḥammad b. ʿAbdallāh,
Aḥmad b. ʿAlī al-Baḡdādī,Aḥmad b. ʿAlī al-Baghdādī,
Aḥmad Ibn al-Sayyidī,Aḥmad Ibn al-Sayyidī,
Aḥmad ʿAbd al-Raḥmān,Aḥmad ʿAbd al-Raḥmān,
Ahuv b. [...],Ahuv b. [...],
Ahuv b. Joseph,Ahuv b. Yosef,
Akiva b. Joseph,Akiva b. Yosef,
"Akramiyya, female ward of al-Asʿad","Akramiyya, female ward of al-Asʿad",
al Makīn,al Makīn,
Al-Afḍal,Al-Afḍal,
al-Afḍal (Vizier),al-Afḍal (Vizier),
Al-Afḍal ibn Badr al-Jamālī,Al-Afḍal ibn Badr al-Jamālī,
Al-Afḍal Šāhanšah ibn Badr al-Jamālī,Al-Afḍal shāhanshah ibn Badr al-Jamālī,
"al-Afḍal, sons of","al-Afḍal, sons of",
al-Afranjī,al-Afranjī,
Al-Āmir,Al-Āmir,
Al-Āmir bi-Aḥkām Allāh,Al-Āmir bi-Aḥkām Allāh,
Al-Āmir bi-Aḥkām Allāh (imām),Al-Āmir bi-Aḥkām Allāh (imām),
al-Anṣārī,al-Anṣārī,
al-Asʿad,al-Asʿad,
al-Asʿad b. Abū l-Faraj al-Ṣayrafī (Ibn Nuʿmān),al-Asʿad b. Abū l-Faraj al-Ṣayrafī (Ibn Nuʿmān),
al-Asʿad b. Abū Naṣr,al-Asʿad b. Abū Naṣr,
al-Asʿad the elder,al-Asʿad the elder,
al-Balnasī,al-Balnasī,
al-Baqā,al-Baqā,
al-Baṣrī,al-Baṣrī,
al-Bayrūtī,al-Bayrūtī,
al-Bulyanī (Bedouin chieftain),al-Bulyanī (Bedouin chieftain),
al-Ḏahabī,al-Dhahabī,
al-Darʿī,al-Darʿī,
al-Dāwūdī,al-Dāwūdī,
al-Dāʾūdī,al-Dāʾūdī,
al-Dimašqī,al-Dimashqī,
al-Diwān al-Maʿmūr,al-Diwān al-Maʿmūr,
al-Fāḍil Abū ʿAlī,al-Fāḍil Abū ʿAlī,
al-Faḍl b. Badr,al-Faḍl b. Badr,
al-Faḵr,al-Fakhr,
al-Faraḥ b. Isaac al-muqaddas,al-Faraḥ b. Yiṣḥaq al-muqaddas,
al-Fayyūmi (Saʿadya Gaʾon),al-Fayyūmi (Saʿadya Gaʾon),
Al-Fāʾiz,Al-Fāʾiz,
al-Ḡālib b. Sitt al-Ahl,al-ghālib b. Sitt al-Ahl,
Al-Ḡarbī,Al-gharbī,
Al-Hāfiẓ,Al-Hāfiẓ,
Al-Ḥāfiẓ,Al-Ḥāfiẓ,
al-Ḥāfiẓ li-Dīn Allāh,al-Ḥāfiẓ li-Dīn Allāh,
"al-Ḥākim (Abū ʿAlī Manṣūr Tāriqu al-Ḥākim, called Al-Hakim bi Amr Allāh)","al-Ḥākim (Abū ʿAlī Manṣūr Tāriqu al-Ḥākim, called Al-Hakim bi Amr Allāh)",
al-Ḥākim (caliph),al-Ḥākim (caliph),
al-Ḥākim (Fatimid caliph),al-Ḥākim (Fatimid caliph),
al-Ḥalabī,al-Ḥalabī,
al-Ḥallāl,al-Ḥallāl,
al-Harbī (a Christian),al-Harbī (a Christian),
Al-Ḥasan b. al-Ḥusayn b. ʿAlī al-Anṣārī,Al-Ḥasan b. al-Ḥusayn b. ʿAlī al-Anṣārī,
al-Ḥasan b. Makkī b. Abī al-Ḥadīd,al-Ḥasan b. Makkī b. Abī al-Ḥadīd,
al-Ḥasan Hibat Allāh Mufaḍḍal al-Yahūdī,al-Ḥasan Hibat Allāh Mufaḍḍal al-Yahūdī,
al-Ḥasana bint Sahlān (known as Ibn Azjāj the glazier),al-Ḥasana bint Sahlān (known as Ibn Azjāj the glazier),
Al-Ḥassan b. al-Ḥusayn b. Jaʿfar al-Hāšimī al-Ḵazīnī,Al-Ḥassan b. al-Ḥusayn b. Jaʿfar al-Hāshimī al-khazīnī,
al-Ḥaver Ibn Šemaʿya,al-Ḥaver Ibn shemaʿya,
al-Hūd the elder,al-Hūd the elder,
al-Ḥumayṣī,al-Ḥumayṣī,
Al-Ḥusayn b. Musāfir b. al-Ḥusayn b. Muḥammad,Al-Ḥusayn b. Musāfir b. al-Ḥusayn b. Muḥammad,
al-Ḥusaynī,al-Ḥusaynī,
al-Ḥusna,al-Ḥusna,
al-Iskandaranī,al-Iskandaranī,
al-Jalāl,al-Jalāl,
Al-Jawharī,Al-Jawharī,
al-Jubaylī,al-Jubaylī,
al-Kabīra,al-Kabīra,
Al-Kāmil,Al-Kāmil,
Al-Kohen,Al-Kohen,
al-Kohen [...] Abū l-Bayān,al-Kohen [...] Abū l-Bayān,
al-Kohen al-Siqillī,al-Kohen al-Siqillī,
al-Kohen Faraj Allah,al-Kohen Faraj Allah,
al-Kohen Ibn Mardūk,al-Kohen Ibn Mardūk,
al-Maḡribī,al-Maghribī,
al-Maḥallī,al-Maḥallī,
al-Mahdiyya,al-Mahdiyya,
al-Majūsī,al-Majūsī,
al-Makīn,al-Makīn,
al-Makīn (qāḍī),al-Makīn (qāḍī),
al-Malījī the teacher,al-Malījī the teacher,
al-Malik,al-Malik,
Al-Malik al-Afḍal ʿAlī b. Saladin,Al-Malik al-Afḍal ʿAlī b. Saladin,
al-Malik al-Kamil (Ayyubid sultan),al-Malik al-Kamil (Ayyubid sultan),
al-Malik al-Nāṣir (sultan),al-Malik al-Nāṣir (sultan),
al-Marjānī,al-Marjānī,
Al-Masʿūdī,Al-Masʿūdī,
Al-Māwardī,Al-Māwardī,
al-Maʿālī,al-Maʿālī,
al-Maʿālī the cantor,al-Maʿālī the cantor,
al-Maʿānī,al-Maʿānī,
al-Mubāšar the Christian,al-Mubāshar the Christian,
al-Muhaḏḏab ‘the tailor’,al-MuhaDhDhab ‘the tailor’,
al-Muhaddab ibn al-ʿUdī,al-Muhaddab ibn al-ʿUdī,
al-Mukarram b. Abū l-Baqā ha-Kohen,al-Mukarram b. Abū l-Baqā ha-Kohen,
Al-Mustanṣir,Al-Mustanṣir,
al-Mustanṣir (caliph),al-Mustanṣir (caliph),
Al-Muṣtansir bi-Allāh,Al-Muṣtansir bi-Allāh,
al-Muwaffaq Ibn al-Nuṣayr,al-Muwaffaq Ibn al-Nuṣayr,
Al-Muzbid Abū l-Ḵayr,Al-Muzbid Abū l-khayr,
al-Nafīs,al-Nafīs,
al-Nafīs b. Abū ʿAlī,al-Nafīs b. Abū ʿAlī,
al-Nafūsī,al-Nafūsī,
al-Najīb,al-Najīb,
al-Naṣrānī,al-Naṣrānī,
al-Nuṣayr Ibn al-Ḥakīm,al-Nuṣayr Ibn al-Ḥakīm,
al-Qāḍī Abū l-Futūḥ b. Ḥuriyya b. Abū l-Faḍl Ismāʿīl,al-Qāḍī Abū l-Futūḥ b. Ḥuriyya b. Abū l-Faḍl Ismāʿīl,
al-qāḍī Šihāb al-Dīn b. Širīn,al-qāḍī shihāb al-Dīn b. shirīn,
al-Quṭayd,al-Quṭayd,
Al-Raḥbī,Al-Raḥbī,
Al-Rašīd Abū Ḥulayka,Al-Rashīd Abū Ḥulayka,
Al-Rašīd al-Dimašqī,Al-Rashīd al-Dimashqī,
al-Rašīd al-Samawal,al-Rashīd al-Samawal,
al-Rašīd b. al-ʿAjamī,al-Rashīd b. al-ʿAjamī,
al-Rašīd the elder,al-Rashīd the elder,
al-Rav al-Rūmī,al-Rav al-Rūmī,
al-Rayyis,al-Rayyis,
al-Rayyis Abū l-Ḥasan Ṣadoq b. al-Rayyis Av,al-Rayyis Abū l-Ḥasan Ṣadoq b. al-Rayyis Av,
Al-Rayyis al-Ajami,Al-Rayyis al-Ajami,
al-Rayyis al-Qāsim,al-Rayyis al-Qāsim,
Al-Rāzī,Al-Rāzī,
al-Raʾīs Abū Faḍl,al-Raʾīs Abū Faḍl,
al-Raʾīs Abū l-Faḍl Ibn al-Raʾīs Abū l-Manṣūr,al-Raʾīs Abū l-Faḍl Ibn al-Raʾīs Abū l-Manṣūr,
al-Raʾīs al-jalīl,al-Raʾīs al-jalīl,
al-Riyāni,al-Riyāni,
al-Rūmī,al-Rūmī,
al-Šākirī,al-shākirī,
al-Ṣanīʿa b. Abū l-Karam b. Ḥunayn.,al-Ṣanīʿa b. Abū l-Karam b. Ḥunayn.,
al-Šayḵ al-Baylabī,al-shaykh al-Baylabī,
al-Sayyid Mūsā b. al-Mumajjid,al-Sayyid Mūsā b. al-Mumajjid,
al-Saʿīd,al-Saʿīd,
al-Ṣaʿīd,al-Ṣaʿīd,
al-Sitt al-Raʾīsa,al-Sitt al-Raʾīsa,
al-Sitt bat Joseph b. ʿAmram,al-Sitt bat Yosef b. ʿAmram,
al-Subkī in Alexandria,al-Subkī in Alexandria,
al-Ṣūrī,al-Ṣūrī,
al-Surrī b. Sahl,al-Surrī b. Sahl,
al-Ṭabarī,al-Ṭabarī,
al-Ṯābit b. Ḥasan,al-thābit b. Ḥasan,
"al-Taʿtūʿ, children of","al-Taʿtūʿ, children of",
al-Tifrat bat Ṭoviyya,al-Tifrat bat Ṭoviyya,
al-Wuḥša,al-Wuḥsha,
al-Yahūdī,al-Yahūdī,
al-Yesōd the elder,al-Yesōd the elder,
al-Ẓāfir,al-Ẓāfir,
al-Ẓāhir li-I‘zāz Al-Dīn Allāh (caliph),al-Ẓāhir li-I‘zāz Al-Dīn Allāh (caliph),
Al-Ẓāhir li-Iʿzāz Dīn Allāh,Al-Ẓāhir li-Iʿzāz Dīn Allāh,
al-Zahrāwī,al-Zahrāwī,
al-ʾimām al-ʿāḍid li-din Allāh,al-ʾimām al-ʿāḍid li-din Allāh,
Al-ʿAbbās (vizier),Al-ʿAbbās (vizier),
al-ʿAbd al-Mamlūk Aḥmad b. ʿAlī b. Ṣaliḵ,al-ʿAbd al-Mamlūk Aḥmad b. ʿAlī b. Ṣalikh,
Al-ʿĀḍid li-Dīn Allāh,Al-ʿĀḍid li-Dīn Allāh,
al-ʿĀdil (caliph),al-ʿĀdil (caliph),
al-ʿAfīf,al-ʿAfīf,
Al-ʿaṭṭār al-Levi,Al-ʿaṭṭār al-Levi,
Alexander of Aphrodisias,Alexander of Aphrodisias,
Alexander the Great,Alexander the Great,
Allūn b. Yaʿīš Eli ha-Kohen b. Yaḥyā,Allūn b. Yaʿīsh Eli ha-Kohen b. Yaḥyā,
also known as Yefet b. Abraham b. Yaʿir),also known as Yefet b. Avraham b. Yaʿir),
Ama al-Qādar bat Ephraim b. Manṣūr b. Furāt,Ama al-Qādar bat Efrayim b. Manṣūr b. Furāt,"Same person as in the row just below, bat = bint (we need a way to combine these, ditto for bar = ben = berebi = ibn = bin)"
Ama al-Qādar bint Ephraim b. Manṣūr b. Furāt,Ama al-Qādar bint Efrayim b. Manṣūr b. Furāt,
Amaryahu Judah b. David b. Ḥasdai b. Sar Šalom (Karaite Nasi),Amaryahu Yehuda b. David b. Ḥasdai b. Sar shalom (Karaite Nasi),
Amat al-Qādir,Amat al-Qādir,
Amat al-Qādir (widow of Šela),Amat al-Qādir (widow of shela),
Amīn al-Dawlā,Amīn al-Dawlā,
Amīn al-Dawla Abū Saʿd,Amīn al-Dawla Abū Saʿd,
Amīnatū bat [...],Amīnatū bat [...],
Amīr Aṯīr al-Mulk Šaraf al-Dawla wa-Fārisuhā,Amīr Athīr al-Mulk sharaf al-Dawla wa-Fārisuhā,
Amīr Ḏaḵīrat al-Dawla Ḥaydara b. Muḥammad b. ʿAdnān,Amīr Dhakhīrat al-Dawla Ḥaydara b. Muḥammad b. ʿAdnān,
Amīr Sayf al-Dīn,Amīr Sayf al-Dīn,
Amram Gaon,ʿAmram Gaon,Amram --> ʿAmram
Anan ha-Nasi,Anan ha-Nasi,
Anatoli (judge),Anatoli (judge),
Anatoli b. Joseph,Anatoli b. Yosef,
Anatoli the judge,Anatoli the judge,
"Anatoli, widow of","Anatoli, widow of",
and Yequtiʾel,Yequtiʾel,delete and 
Andromachus,Andromachus,
Angel,Angel,
Aqiba b. Menaḥem,Aqiba b. Menaḥem,
Araḥ,Araḥ,
Araḥ b. Nathan (Seventh in the Academy),Araḥ b. Natan (Seventh in the Academy),
Araḥ b. Nathan ha-Sar,Araḥ b. Natan ha-Sar,
Arāḥ Ibn Koḵav,Arāḥ Ibn Kokhav,
Archigenes,Archigenes,
Aristotle,Aristotle,
Arye b. Judah,Arye b. Yehuda,
Asad b. Manṣūr,Asad b. Manṣūr,
Asad b. Muḥsin b. Ḥusayn,Asad b. Muḥsin b. Ḥusayn,
"Asad, brother of Ismaʿīl ʿAzāzī","Asad, brother of Ismaʿīl ʿAzāzī",
Asher the cantor b. Ephraim the cantor,Asher the cantor b. Efrayim the cantor,
"Aškenaz, wife of David b. Naʿīm","Ashkenaz, wife of David b. Naʿīm",
Asr ha-Kohen b. Ṣedaqa,Asr ha-Kohen b. Ṣedaqa,
Atniq Jalīl,Atniq Jalīl,
Averroes,Averroes,
Avicenna (Ibn Sīnā),Avicenna (Ibn Sīnā),
Avitur ha-Kohen b. Elihu,Avitur ha-Kohen b. Elihu,
Avner ha-Levi b. Moses (teacher),Avner ha-Levi b. Moshe (teacher),
Avon,Avon,
Ayyūb al-Bazzāz,Ayyūb al-Bazzāz,
Ayyub b. David ha-Levi,Ayyub b. David ha-Levi,
Ayyūb b. Tamīm (Sicilian ruler),Ayyūb b. Tamīm (Sicilian ruler),
Azhar b. Ḥusayn b. Moses the Maghrebi,Azhar b. Ḥusayn b. Moshe the Maghrebi,
Azhar b. Simeon,Azhar b. Simeon,
Azhar the judge b. Abraham,Azhar the judge b. Avraham,
Azhar the šofeṭ,Azhar the shofeṭ,
Badr,Badr,
Badr bat Menaḥem Kahana b. Marzūk,Badr bat Menaḥem Kahana b. Marzūk,
Badusa b. Ašer,Badusa b. Asher,
Baḡdād bat ʿUlla ha-Levi b. Joseph,Baghdād bat ʿUlla ha-Levi b. Yosef,
Baḡdādī,Baghdādī,
